fecha,any,mes,n_resolts,total,valoracio,sol_grau,tram_grau,val_grau,pia,capecon,creacio_pia,res_pia
2023-01-01,2023,gener,1930,335.906911142454,151.301833568406,17.8956276445698,16.2270803949224,117.179125528914,184.605077574048,32.392101551481,149.102961918195,3.11001410437236
2023-02-01,2023,febrer,1119,323.201570680628,154.146596858639,16.0523560209424,15.8717277486911,122.227748691099,169.05497382199,29.3507853403141,136.688481675393,3.01570680628272
2023-03-01,2023,març,4552,341.625,155.471301020408,18.0956632653061,15.3271683673469,122.049744897959,186.153698979592,29.8322704081633,147.019132653061,9.30229591836735
2023-04-01,2023,abril,2704,327.822510822511,154.331168831169,19.978354978355,15.232683982684,119.126623376623,173.491341991342,24.0887445887446,146.985930735931,2.41666666666667
2023-05-01,2023,maig,3224,337.584704743466,159.540174249758,20.7996127783156,14.8877057115198,123.875121006776,178.044530493708,23.0212971926428,152.396902226525,2.62633107454017
2023-06-01,2023,juny,3126,323.809,158.326,24.038,17.437,116.851,165.483,22.326,140.347,2.81
2023-07-01,2023,juliol,2152,317.242469879518,157.78765060241,25.3147590361446,18.0030120481928,114.469879518072,159.454819277108,20.8313253012048,135.48343373494,3.14006024096386
2023-08-01,2023,agost,2251,341.638586956522,161.235054347826,26.9809782608696,17.8138586956522,116.440217391304,180.403532608696,20.3777173913043,157.148097826087,2.87771739130435
2023-09-01,2023,setembre,1863,364.054964539007,161.88829787234,26.3971631205674,18.895390070922,116.595744680851,202.166666666667,20.3404255319149,178.886524822695,2.93971631205674
2023-10-01,2023,octubre,2688,353.509090909091,158.906951871658,27.627807486631,20.4374331550802,110.841711229947,194.602139037433,18.9850267379679,172.838502673797,2.77860962566845
2023-11-01,2023,novembre,10511,362.614754098361,165.568852459016,28.7786885245902,22.0032786885246,114.786885245902,197.045901639344,22.3131147540984,171.83606557377,2.89672131147541
2023-12-01,2023,desembre,4083,335.249343832021,155.860892388451,26.8661417322835,23.740157480315,105.254593175853,179.38845144357,20.9238845144357,155.496062992126,2.96850393700787
2024-01-01,2024,gener,3477,349.137062937063,157.66993006993,28.6783216783217,22.2097902097902,106.781818181818,191.467132867133,21.8041958041958,167.109090909091,2.55384615384615
2024-02-01,2024,febrer,5023,360.928211586902,160.874055415617,29.3576826196474,23.8261964735516,107.690176322418,200.054156171285,22.2153652392947,175.294710327456,2.54408060453401
2024-03-01,2024,març,3387,365.916488222698,165.118843683084,28.7494646680942,25.2612419700214,111.108137044968,200.797644539615,22.3736616702355,175.516059957173,2.90792291220557
2024-04-01,2024,abril,9882,362.667253521127,165.242077464789,27.143485915493,23.7244718309859,114.381161971831,197.425176056338,22.9410211267606,172.06161971831,2.42253521126761
2024-05-01,2024,maig,4322,371.484460694698,164.890310786106,27.9981718464351,23.7449725776965,113.147166361974,206.594149908592,23.7632541133455,179.919561243144,2.91133455210238
2024-06-01,2024,juny,3430,371.049443757726,168.077873918418,26.168108776267,23.1718170580964,118.737948084054,202.971569839308,23.9901112484549,176.499381953028,2.48207663782447
2024-07-01,2024,juliol,4249,371.25063078217,161.176619007569,27.0605550883095,22.1009251471825,112.015138772077,210.074011774601,28.6114381833473,178.947855340622,2.51471825063078
2024-08-01,2024,agost,3124,361.582403965304,165.603469640644,26.6418835192069,18.7149938042131,120.246592317224,195.978934324659,34.0334572490706,159.656753407683,2.28872366790582
2024-09-01,2024,setembre,2768,382.554411764706,167.858823529412,27.725,20.6617647058824,119.472058823529,214.695588235294,33.0308823529412,178.632352941176,3.03235294117647
2024-10-01,2024,octubre,4908,365.339253996448,169.898756660746,25.0142095914742,18.1536412078153,126.730905861456,195.440497335702,38.9884547069272,153.808170515098,2.64387211367673
2024-11-01,2024,novembre,3585,360.557077625571,167.432648401826,24.9417808219178,16.4748858447489,126.01598173516,193.124429223744,45.1107305936073,145.566210045662,2.44748858447489
2024-12-01,2024,desembre,3487,358.684085510689,162.693586698337,24.5783847980998,15.3919239904988,122.723277909739,195.990498812352,54.0676959619952,139.225653206651,2.69714964370546
2025-01-01,2025,gener,3142,370.102885821832,170.43287327478,23.7478042659975,14.0715181932246,132.613550815558,199.670012547051,53.922208281054,143.189460476788,2.55834378920954
2025-02-01,2025,febrer,3597,353.020519835841,171.733242134063,20.8235294117647,12.6142270861833,138.295485636115,181.287277701778,55.1915184678523,124.169630642955,1.92612859097127
2025-03-01,2025,març,2908,356.714285714286,180.592933947773,21.4731182795699,12.431643625192,146.688172043011,176.121351766513,50.1720430107527,123.149001536098,2.80030721966206
2025-04-01,2025,abril,4365,364.996186844614,169.136320305052,23.1210676835081,12.6472831267874,133.367969494757,195.859866539561,60.9828408007626,131.949475691134,3.02287893231649
2025-05-01,2025,maig,4463,375.047720042418,183.152704135737,23.3467656415695,12.6924708377519,147.113467656416,191.895015906681,56.0922587486744,133.646871686108,2.1558854718982
2025-06-01,2025,juny,3377,372.330447330447,187.760461760462,23.4992784992785,12.2669552669553,151.994227994228,184.569985569986,57.8874458874459,124.171717171717,2.51082251082251
2025-07-01,2025,juliol,4861,379.108296943231,183.513537117904,24.3126637554585,13.8218340611354,145.37903930131,195.594759825328,63.9310043668122,129.372925764192,2.29082969432314
2025-08-01,2025,agost,2555,361.431304347826,177.144347826087,24.2747826086957,13.1304347826087,139.739130434783,184.286956521739,77.5878260869565,104.321739130435,2.37739130434783
2025-09-01,2025,setembre,3472,370.228245363766,173.537803138374,26.2025677603424,13.6961483594864,133.639087018545,196.690442225392,80.8944365192582,113.379457917261,2.41654778887304
2025-10-01,2025,octubre,3975,353.710659898477,173.464467005076,26.5672588832487,14.5279187817259,132.369289340102,180.246192893401,70.9352791878173,107.074873096447,2.23604060913706
2025-11-01,2025,novembre,3926,365.558375634518,169.704314720812,25.5329949238579,12.755076142132,131.416243654822,195.854060913706,68.741116751269,124.052030456853,3.06091370558376
2025-12-01,2025,desembre,3435,356.252564102564,180.887179487179,25.3935897435897,12.8012820512821,142.692307692308,175.365384615385,59.3653846153846,113.179487179487,2.82051282051282
2026-01-01,2026,gener,3324,371.564005069709,179.124207858048,24.3662864385298,15.2484157160963,139.509505703422,192.43979721166,53.7629911280101,136.063371356147,2.61343472750317
2026-02-01,2026,febrer,3725,365.010088272383,179.426229508197,26.3114754098361,14.4073139974779,138.707440100883,185.583858764187,44.4464060529634,138.556116015132,2.58133669609079
2026-03-01,2026,març,4640,368.106145251397,191.367783985102,25.4581005586592,15.7960893854749,150.113594040968,176.738361266294,33.8389199255121,137.536312849162,5.36312849162011
