fecha,any,mes,n_resolts,total,valoracio,sol_grau,tram_grau,val_grau,pia,capecon,creacio_pia,res_pia
2023-07-01,2023,juliol,2254,337.498449612403,159.758914728682,23.8937984496124,15.2875968992248,120.577519379845,177.739534883721,23.2279069767442,151.836434108527,2.67519379844961
2023-08-01,2023,agost,2460,351.732876712329,161.783561643836,24.4719178082192,15.9431506849315,121.368493150685,189.949315068493,24.5479452054795,162.554794520548,2.84657534246575
2023-09-01,2023,setembre,1997,377.067405355494,163.816251154201,25.3601108033241,18.1828254847645,120.273314866113,213.251154201293,21.3287165281625,189.182825484765,2.73961218836565
2023-10-01,2023,octubre,3016,372.926711084191,161.842519685039,26.9672925499697,19.7740763173834,115.101150817686,211.084191399152,21.5784373107208,186.87522713507,2.6305269533616
2023-11-01,2023,novembre,13321,377.464491362764,166.041266794626,27.7399232245681,20.5547024952015,117.746641074856,211.423224568138,25.415547024952,183.502879078695,2.50479846449136
2023-12-01,2023,desembre,3402,353.056899004267,158.46372688478,26.5405405405405,21.547652916074,110.375533428165,194.593172119488,25.4964438122333,166.096728307255,3.16216216216216
2024-01-01,2024,gener,3122,375.639645345155,160.601013299557,28.5490816972768,20.6529449018366,111.398986700443,215.038632045598,21.2343255224826,191.180493983534,2.62381253958201
2024-02-01,2024,febrer,3893,378.655190677966,159.179555084746,28.8474576271186,21.5979872881356,108.734110169492,219.47563559322,22.1721398305085,194.833156779661,2.47033898305085
2024-03-01,2024,març,4188,372.074712643678,159.612732095491,27.656940760389,22.0963748894783,109.859416445623,212.461980548187,21.7073386383731,187.933687002653,2.8209549071618
2024-04-01,2024,abril,6877,379.962489694971,162.28318219291,27.2947238252267,22.0070074196208,112.981450948063,217.679307502061,23.7411376751855,191.493816982688,2.44435284418796
2024-05-01,2024,maig,5038,378.259522961908,162.134211463154,27.0868636525454,22.4460662157351,112.601281594874,216.125311498754,23.9661801352795,189.318262726949,2.84086863652545
2024-06-01,2024,juny,3757,382.977580813347,169.489572471324,25.8138686131387,21.9165797705944,121.759124087591,213.488008342023,24.655370177268,186.148070907195,2.68456725755996
2024-07-01,2024,juliol,4806,380.060838033844,162.975825946817,26.3916196615633,20.3505237711523,116.233682514102,217.085012087027,28.3581788879936,186.338033843674,2.38879935535858
2024-08-01,2024,agost,3399,380.155733029093,167.402738163149,25.2909298345693,18.9840273816315,123.127780946948,212.752994865944,30.8237307472904,179.719908727895,2.2093553907587
2024-09-01,2024,setembre,3069,394.582099596232,174.182368775236,26.2833109017497,19.3707940780619,128.528263795424,220.399730820996,29.3384925975774,187.954239569314,3.09152086137281
2024-10-01,2024,octubre,4814,379.100423728814,171.587288135593,25.3779661016949,16.8889830508475,129.320338983051,207.51313559322,37.2398305084746,167.734322033898,2.53898305084746
2024-11-01,2024,novembre,3357,371.902639296188,167.022873900293,24.9806451612903,15.8768328445748,126.165395894428,204.879765395894,48.6604105571848,153.761290322581,2.45806451612903
2024-12-01,2024,desembre,3789,367.119718309859,159.508551307847,24.3390342052314,13.3521126760563,121.817404426559,207.611167002012,60.1197183098592,144.982394366197,2.50905432595573
2025-01-01,2025,gener,3961,375.508387698043,166.048462255359,22.520037278658,12.5060577819198,131.022367194781,209.459925442684,59.3998136067102,147.587604846226,2.47250698974837
2025-02-01,2025,febrer,3443,363.423919146547,167.960696238068,20.1880965749579,11.049410443571,136.72318921954,195.463222908478,64.7097136440202,128.903986524424,1.84952274003369
2025-03-01,2025,març,3380,366.004708652148,173.879929370218,19.7663331371395,11.9170100058858,142.196586227192,192.124779281931,60.489111241907,128.913478516775,2.72218952324897
2025-04-01,2025,abril,4623,380.667352820091,173.260189378345,21.0037052284891,12.0732811856731,140.183202964183,207.407163441746,65.0510498147386,139.571428571429,2.85549608892548
2025-05-01,2025,maig,4454,395.887535145267,178.656982193065,21.0009372071228,11.3823805060918,146.27366447985,217.230552952202,66.883786316776,148.106841611996,2.23992502343018
2025-06-01,2025,juny,3417,394.401601830664,191.461098398169,21.9868421052632,10.8655606407323,158.608695652174,202.940503432494,64.4839816933638,136.028032036613,2.42848970251716
2025-07-01,2025,juliol,5359,396.652300949598,188.159970781592,24.7257121986852,11.9861212563915,151.448137326516,208.492330168006,73.2479912344777,132.939737034332,2.30460189919649
2025-08-01,2025,agost,2748,374.359264497878,176.96676096181,24.5120226308345,11.6669024045262,140.78783592645,197.392503536068,84.8175388967468,110.390381895332,2.18458274398868
2025-09-01,2025,setembre,3687,381.152391546162,169.552836484983,25.0895439377086,12.1529477196885,132.310344827586,211.599555061179,90.1156840934372,119.053392658509,2.43047830923248
2025-10-01,2025,octubre,3962,374.025773195876,173.158762886598,26.1855670103093,12.3711340206186,134.60206185567,200.867010309278,80.3592783505155,118.048453608247,2.45927835051546
2025-11-01,2025,novembre,4341,384.154101469891,174.455666192508,26.7743006164059,11.9331436699858,135.748221906117,209.698435277383,78.217164532954,128.688477951636,2.79279279279279
2025-12-01,2025,desembre,3740,370.068574514039,173.628509719222,25.8380129589633,12.4730021598272,135.318574514039,196.440064794816,70.7197624190065,122.794276457883,2.92602591792657
2026-01-01,2026,gener,3928,382.957305502846,172.483870967742,25.1176470588235,12.7291271347249,134.637096774194,210.473434535104,63.7139468690702,144.292694497154,2.46679316888046
2026-02-01,2026,febrer,4448,372.455361148497,173.754598474652,26.8322117541498,13.1027366532077,133.921489457156,198.700762673845,51.9856437864513,144.177209510991,2.53790937640197
2026-03-01,2026,març,5185,381.605884630275,191.226867982966,25.6020131629888,14.7255129694154,150.899341850561,190.379016647309,39.5071622144793,146.879597367402,3.9922570654278
